verifier.c,,REASON,OPENPTS_VERIFIER_MISSING_CONFIG_2,Missing collector configuration,コレクターの設定が見つかりません
aru.c,,,OPENPTS_UPDATE_FAILED
aru.c,,,OPENPTS_ARU_MISSING_COLLECTOR_CONFIG
aru.c,,,OPENPTS_ARU_COLLECTOR_UUID
aru.c,,,OPENPTS_ARU_COLLECTOR_HOSTNAME
openpts.c,,,OPENPTS_VERIFY_NEW_UUID_LOCAL
openpts.c,,,OPENPTS_VERIFY_NEW_UUID_MISSING
openpts.c,,,OPENPTS_VERIFY_NEW_MANIFEST_UUID
openpts.c,,,OPENPTS_VERIFY_NEW_MANIFEST_ALREADY_EXISTS
openpts.c,,,OPENPTS_VERIFY_NEW_MANIFEST_UPDATE
openpts.c,,,OPENPTS_VERIFY_NEW_MANIFEST_UPDATE_YES
openpts.c,,,OPENPTS_VERIFY_NEW_MANIFEST_UPDATE_NO
openpts.c,,,OPENPTS_VERIFY_SAVE_NEW_MANIFEST
openpts.c,,,OPENPTS_VERIFY_KEEP_CURRENT_MANIFEST
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_INVALID_UUID_SIZE
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_KEYNUM
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_KEY
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_VERSION
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_PARENTS_UUID
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_BAD_STORAGE
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_PASSWORD_MISMATCH
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_PASSWORD_MISMATCH_2
iml2text.c,,,OPENPTS_IML2TEXT_FILE_MISSING
iml2text.c,,,OPENPTS_IML2TEXT_EVENT_DATA
iml2text.c,,,OPENPTS_IML2TEXT_USAGE
iml2text.c,,,OPENPTS_IML2TEXT_BAD_OPTION_C
tpm_readpcr.c,,,OPENPTS_TPM_READPCR_USAGE
